record,label,xa_max,xa_min,xa_mean,xa_var,xa_std,xa_rms,xa_delta,xa_Q1,xa_media,xa_Q3,ya_max,ya_min,ya_mean,ya_var,ya_std,ya_rms,ya_delta,ya_Q1,ya_media,ya_Q3,za_max,za_min,za_mean,za_var,za_std,za_rms,za_delta,za_Q1,za_media,za_Q3,xw_max,xw_min,xw_mean,xw_var,xw_std,xw_rms,xw_delta,xw_Q1,xw_media,xw_Q3,yw_max,yw_min,yw_mean,yw_var,yw_std,yw_rms,yw_delta,yw_Q1,yw_media,yw_Q3,zw_max,zw_min,zw_mean,zw_var,zw_std,zw_rms,zw_delta,zw_Q1,zw_media,zw_Q3
33,1,-0.890360658,0.744743999,-0.572768298,-0.88928899,-1.27474014,-1.31384064,-0.996595669,0.110620825,-0.742103512,-0.81642495,-0.517483559,0.836228558,0.869633745,-0.31284508,-0.476988868,-0.484729536,-0.789869961,0.518401537,0.435321279,0.233990972,-0.666954968,0.053949772,-0.940943309,-0.221638234,-0.026060503,-0.065536174,-0.459290301,-0.318974871,-0.601827216,-0.223279825,-0.569127789,0.719887874,0.970188636,-0.595698414,-0.618836363,-0.544555892,-0.749064078,1.250232981,0.881526498,0.566920074,-0.384122825,0.825306296,1.175855996,-0.728598931,-0.722297512,-0.360778412,-0.750799193,1.321890076,1.276962417,0.993408479,-0.652392631,0.930395989,1.266596661,-0.796697164,-1.022149287,-1.165601208,-0.906058653,1.818075948,1.127826754,0.386806832
34,1,0.181193288,0.606571202,0.461892736,-0.137285514,0.096757092,0.015992873,-0.244854225,-0.048906606,0.231126577,-0.071103719,-0.495481773,0.420843049,0.76846173,-0.081176562,0.148710984,0.120427039,-0.532117781,0.033123251,1.670370739,0.949337364,0.645213052,-0.222012286,-0.608939934,1.270063219,1.508823863,1.415734003,0.53356943,-1.545174844,-2.849794555,0.405851845,-0.538253886,0.177507239,0.140222621,-0.101594892,0.19760391,0.045800214,-0.41996908,0.401329596,0.496152734,0.886703179,-0.326865427,0.84806126,1.604681853,-0.752456585,-0.776617231,0.193602711,-0.728923717,1.748293383,1.647406377,1.5044966,-0.444162053,0.888045403,1.375083927,-0.711104328,-0.736488979,-0.872691404,-0.80065325,1.321371823,1.339880431,0.999768555
35,1,-0.166123747,-0.12220827,0.135164238,0.694454117,0.910061405,0.813003719,-0.03173165,0.289174464,0.4482514,0.406266075,-0.504282488,0.534499681,-0.776248704,-0.304518422,-0.447547344,-0.446268467,-0.604235593,-0.214368675,-0.380542828,-0.395474817,0.291788992,-0.145997014,0.429289506,0.708027763,1.036093143,0.973098721,0.265262573,0.188232159,0.408929598,0.662257396,-0.626006593,0.597849377,0.025422543,-0.487216631,-0.382496638,-0.554437648,-0.712752403,-0.006872032,-0.012115813,0.62728074,-0.289928084,0.917977721,1.440580316,-0.682645608,-0.626324478,0.04199961,-0.748929009,1.398473927,1.309445376,1.344739253,-0.685753794,0.689989501,-0.111860372,-0.686524701,-0.674557876,-0.676205582,-0.744512798,0.284576769,-0.116031728,-0.333741706
36,1,0.042989334,-0.27897424,1.222875293,2.21353823,1.9724264,1.967772934,0.191616503,-1.677842669,1.155822882,4.26944942,0.087460778,0.370825998,1.675304699,0.105729455,0.511490951,0.548542682,-0.168768805,-0.315306558,2.58188788,1.323113174,-0.183613282,-0.655624693,-0.345565146,0.796859531,1.116216698,1.026739786,0.2259337,-1.202540308,-1.620868921,1.467746056,-0.422283095,0.446128926,-0.027185736,-0.207177231,0.061662882,-0.099632467,-0.505350586,-0.946775779,-0.570452605,1.009993051,-0.875416583,0.104579524,-2.398841739,-0.571337959,-0.426414748,1.230155285,-0.613935792,-2.313246788,-2.453048881,-2.398727381,-0.357834115,0.92653878,1.628456175,-0.645444712,-0.58126185,-0.69041922,-0.797414378,0.932386666,1.245950614,0.94880638
37,1,0.234203024,-0.822915697,-0.406419373,3.554071526,2.70880262,2.632845373,0.632392736,-1.167062179,-0.427911121,1.952840148,0.364683279,0.564997883,1.942065787,0.058586953,0.426697493,0.49811359,-0.124610145,0.043799373,2.213342369,1.377764467,0.988291819,-0.513946423,-0.335861513,1.848451923,1.930488749,1.826503706,0.908670499,-2.809145554,-1.631915443,1.78293727,-0.16090618,-0.460198135,-0.35072665,0.840883682,1.104331346,0.978325587,0.168607183,-0.840175354,-0.379282943,0.683788598,-0.173426439,-0.877462314,-2.873794526,0.343158136,0.609788574,2.426087823,0.433140066,-2.807147726,-2.563629167,-2.403465946,0.288202438,0.660233885,1.80571531,0.026957782,0.345322722,0.241343981,-0.373008473,0.802226248,1.41530892,1.563183719
38,1,0.257437811,0.317101016,2.707494832,0.828147918,1.019379054,1.406495035,-0.026242129,0.346253086,5.378262089,3.279589984,-0.10971713,-0.226125473,-2.393296712,0.171598715,0.624104117,0.768593783,0.070623932,-1.928371581,-2.212017084,-0.052928318,0.212394888,-0.054009661,2.517054486,0.587783029,0.923644846,1.1951628,0.165619064,0.170695745,4.150939112,2.737266225,-0.099269032,0.270092104,1.151718999,0.277144,0.611427771,0.618584145,-0.213483233,-0.344873379,0.90883645,2.149140098,0.409533342,-0.256196754,1.444370818,1.796673484,1.630146632,1.959802127,0.415231646,1.286843229,1.938370757,2.35879224,1.540589988,0.491146414,0.310237601,0.781160102,0.992192225,0.883384057,0.199135463,-1.34168041,-0.064797283,1.113017834
39,1,1.877504836,-1.29211989,0.240215932,3.13554353,2.492321642,2.413089997,1.937176498,-0.262585551,-0.044749669,0.2072536,1.655454709,-1.757948491,0.722979371,0.693746817,1.360179994,1.325121733,1.985525835,0.227234565,-0.003557344,-0.472572177,0.563172477,-1.015588063,-2.507025179,1.38075587,1.593784201,1.673360288,0.897633543,-3.077587572,-0.151681422,-1.028768484,0.173837753,0.303769706,0.262941199,0.25911305,0.593663711,0.458846816,-0.071311576,0.371429477,-0.373214064,0.361436954,1.158304766,0.303685456,1.064826673,0.680528529,0.884516262,0.906349438,0.539287126,0.424950396,0.2679173,0.899991047,0.114123572,-0.322803516,-0.822321762,0.819933708,1.020809001,1.024459443,0.27402728,-1.171125379,-1.886466456,0.621799086
40,1,-0.342708127,0.191323669,-0.608884365,0.406505246,0.658496533,0.579513651,-0.327304675,-1.68808755,-1.896696689,1.259548322,-0.560229886,0.291530673,-0.828967715,-0.157217717,-0.025511819,-0.033493552,-0.492878972,-0.510388429,-1.100753903,-0.413041304,-0.382339132,0.148599138,0.320558493,0.084688518,0.386489048,0.334066667,-0.325136873,-0.1746367,1.439017826,0.768571893,-0.672483436,0.418616037,-0.056756313,-0.411926242,-0.246318564,-0.416418295,-0.637511996,0.071128279,0.21091546,0.259979663,0.164879888,0.748875309,1.485272217,-0.130669563,0.151969856,0.623087209,-0.359080838,1.309558778,1.316356644,1.263506704,-0.528908894,0.685187669,-0.278829217,-0.525050334,-0.354095463,-0.358577245,-0.684678896,0.054177868,0.137294141,-0.200673803
41,1,-0.296582773,-0.391080137,-0.081356947,0.765600321,0.968763136,0.86959023,0.045444555,-1.178770614,-1.168689929,1.721309295,-0.155606569,0.258999258,-0.721930393,-0.046228646,0.222620826,0.202050988,-0.241966584,-0.924816086,-0.892567889,0.095410907,-0.53727793,0.521281016,-0.166747409,-0.281005744,-0.118932485,-0.184778412,-0.621113846,-0.497036913,-0.935984523,0.375833634,-0.339731368,0.711211611,0.309109733,-0.576139719,-0.571298043,-0.714057517,-0.608462656,0.328529306,0.245811509,0.122562827,-0.105060745,0.844666366,1.376396471,-0.450714354,-0.243039736,0.200124296,-0.587639884,1.106416868,1.516783413,1.325784992,-0.682275379,0.253416357,-0.229579094,-0.28263434,-0.003588182,-0.043839167,-0.428126123,0.669073636,0.448970351,0.211270449
42,1,0.221466919,-0.160488333,-0.571666492,0.425952432,0.676274842,0.594268318,0.233272279,-0.820199782,0.463577858,0.124006551,0.392761748,-0.569128583,0.90275952,0.238496497,0.732472081,0.706509453,0.56080906,0.567899922,2.078302793,0.658514411,1.252457658,-0.850543231,-1.103029496,1.091153116,1.366426538,1.297820467,1.256256902,-1.627461091,-1.656770119,-0.560984698,-0.497420659,-0.260986556,-0.764349021,-0.409308165,-0.241868475,-0.326821219,-0.144523764,-0.890875556,-0.98617076,-0.603049441,-0.632479044,-0.941690034,-0.979120903,-0.198696558,0.075900095,-0.103807567,0.184745744,-0.958102033,-1.049370366,-0.89389441,-0.092525907,0.543179383,2.702933962,-0.543860692,-0.386275227,-0.292312169,-0.425341829,2.129264074,2.125475261,2.453606176
43,1,0.964119549,0.46730469,3.018287238,0.468518935,0.714758706,1.260619109,0.327024684,1.442455342,4.118938115,2.614914331,0.145294044,-0.045169475,0.599930957,0.55138,1.180175985,1.141815019,0.109862741,-1.46153387,0.238388564,2.268775731,0.899033599,-1.929841781,-3.234505232,3.739767187,3.051636189,3.145568821,1.595138101,-4.997150346,-6.533809826,1.034983515,-0.284844429,0.143144669,1.425525101,0.072418011,0.399517984,0.496797783,-0.250449172,1.040932146,1.688687295,1.864032269,-0.445986101,0.0131009,0.562000594,0.034912707,0.324490433,-0.027509355,-0.287957207,0.328896075,0.921723245,1.291938096,0.104004547,0.866397798,2.546116843,-0.582652046,-0.456041889,-0.390570183,-0.58802413,1.889888592,1.927653375,1.926997028
44,1,0.274820874,-0.756928161,-0.160179128,2.019110674,1.853491784,1.764012486,0.618830391,-1.991043314,1.436807947,1.733015911,1.199493892,-1.536938188,-1.036113263,0.802607247,1.490335005,1.475040084,1.593977714,-1.882755422,-1.714058646,0.31889566,1.059505925,-2.33062269,-0.065033211,3.985740229,3.178300322,3.053669171,1.909458185,-2.446276695,1.505296961,2.362038589,0.007849026,-2.687258003,0.284563746,0.724508229,1.010808667,0.886841693,1.544721515,0.175128694,0.50829049,0.93550542,0.835261058,-0.636700118,1.611439737,1.177223387,1.240749709,1.711616634,0.917404149,1.203120206,1.661228913,2.44950192,0.199660962,-0.46929876,1.859519723,-0.358446217,-0.103099373,-0.195982065,0.410514491,1.886896399,1.456581112,1.692004774
45,1,-0.184367358,-0.550398111,-0.40198839,0.197151123,0.458460127,0.363837907,0.20969963,0.025734669,-0.461118447,0.142216843,0.233929809,-1.021518577,-0.241373272,0.832786726,1.525402196,1.483895623,0.736843719,-0.774379817,2.173955826,1.003012742,0.88820713,-4.123932394,0.630523299,4.213895675,3.292880558,3.186704829,2.741271621,-0.185428339,1.184947807,1.013720616,0.541558113,-0.153674875,0.999915948,0.440464194,0.765738264,0.734419281,0.408264236,0.658730622,0.972559671,1.084480682,1.393385217,0.132472706,1.467183205,1.214454575,1.265657862,1.610878402,0.792555258,1.220643629,1.27834467,1.497050283,-0.043511876,0.017732982,0.844629409,-0.309818958,-0.038443235,-0.180761448,-0.028437927,1.099949503,0.912926718,0.759113837
46,1,-0.243917256,0.472955556,-0.290046697,-0.105789099,0.133634202,0.030938027,-0.431820847,-0.489436485,-0.540305147,-0.136140475,-0.243823253,-0.63663127,0.849888539,0.057494434,0.424686375,0.398361959,0.236098911,0.349524693,1.448118103,0.992277666,-0.343845021,-1.834896636,-2.484202028,2.408791965,2.296112804,2.329774333,0.742183452,-1.323946246,0.367505138,0.236999409,-0.582185569,-0.038257737,-1.592515996,-0.095395512,0.205230571,0.330850933,-0.322287404,-2.098580371,-1.11968608,-0.91255839,-0.79774882,0.129811843,-1.077371644,-0.499588297,-0.314140987,-0.371655365,-0.580782545,-1.050911276,-1.311998547,-0.828908371,-0.662195437,0.556561539,0.563042524,-0.629391612,-0.547527045,-0.676880018,-0.639732441,0.380326961,0.730759801,0.68408619
47,1,-0.539429322,0.700083926,1.205481016,-0.616840933,-0.591645921,-0.476801573,-0.750751245,0.659453731,2.113726514,1.028017469,-0.388615957,0.74737713,-0.493711713,-0.297266516,-0.422609087,-0.448658028,-0.663633791,-0.170693629,-0.94320773,-0.454029774,0.466456023,-0.933952985,0.85356991,2.795075211,2.529521125,2.454656842,0.792238381,-2.432787146,0.146574687,3.260083398,-0.304984395,0.691461695,2.153245699,-0.188292311,0.08688393,0.521335112,-0.57659998,1.464733836,2.359298333,2.354623218,-0.374278887,0.651799698,1.28946754,-0.414312576,-0.192443505,0.134500735,-0.637454761,0.950004087,1.300460728,1.417171609,-0.525588589,0.978335593,1.378472193,-0.790683306,-0.99566976,-1.124322358,-0.895091945,1.508383918,1.068053234,0.519874735
48,1,-0.008471416,0.525636213,0.140723754,0.116003078,0.376098614,0.274342499,-0.315679807,-0.46455606,-0.221003937,0.342530054,-0.531522794,-0.319246649,-1.230630854,0.010115624,0.335264037,0.353140344,-0.115970407,-0.516211769,-1.187966963,0.2417983,0.536467188,-1.137449121,-0.778205772,1.873566506,1.947674556,1.850763462,0.94442402,-0.907119193,-1.234240632,0.994959234,-0.103363421,0.688265177,1.684920714,-0.171909727,0.10842409,0.336455372,-0.455561064,0.648330581,1.664411782,1.265562682,-0.518596429,0.548851839,0.228143343,-0.437917065,-0.225037362,-0.812031532,-0.664430736,0.142628572,0.634905627,0.282623675,-0.493966633,0.773588614,1.470538393,-0.690260465,-0.683632407,-0.810190246,-0.735932628,1.861462754,1.557626824,0.961546924
49,1,0.751392168,-0.168691203,-0.031214386,2.665978508,2.235817199,2.149837418,0.569532341,-0.981190768,-0.27720095,0.682021923,4.231759048,-2.270521603,1.556055527,3.701565456,3.891087246,3.879054523,3.763391895,-0.979167254,1.83354356,1.763251268,0.689962456,-4.480050633,-1.229102699,7.02090421,4.530758111,4.397175334,2.800342656,-1.584294535,0.784511365,2.781042783,2.573370791,-2.025236259,-0.295999048,5.872527245,3.716546261,3.658565986,2.682160191,-2.108980413,-0.658451339,2.421405232,0.025619782,-1.683795461,-2.957114145,3.660277845,2.587898842,4.07567218,1.056081061,-3.762498818,-2.204243235,-1.44424493,0.385439951,-0.334768738,0.481726749,1.13076615,1.239089171,1.124356937,0.380171373,-1.446407183,-0.779233162,2.934915612
50,1,0.17310414,0.053515444,-0.183388327,0.859810991,1.044664819,0.947267881,0.076659478,-1.90030294,-0.8442799,0.355537405,0.117425115,0.384855171,1.208594912,-0.002452494,0.310770868,0.310518945,-0.159889075,-0.09693133,1.200545546,1.106459833,0.548977774,-1.226478681,-0.024997401,2.528008142,2.369599233,2.260316942,0.999297902,-1.075738551,0.187999147,1.944285154,0.026107786,-0.21018475,-1.317962566,1.202528358,1.374997037,1.367218244,0.135893962,-1.712478832,-1.292649108,-0.624882022,-0.800819406,-0.420894979,-2.600249858,0.067722936,0.356854795,1.920363778,-0.242562762,-2.964858538,-2.171760276,-2.086659005,-0.104384141,0.439270882,0.790022374,0.12292829,0.440203832,0.305683773,-0.354598042,0.377334768,0.676678998,1.018171563
51,1,-0.383153867,0.001928503,-1.341600108,0.710395813,0.923322624,0.937792906,-0.240763993,-1.888594505,-2.259422864,0.65340575,-0.192066671,0.482449417,0.405279488,-0.108466724,0.088491275,0.045327266,-0.39472195,-0.344423256,-0.636555359,0.838082946,0.404865444,-0.164926887,-0.735653383,2.378713496,2.277354074,2.172777771,0.348272921,-3.711596359,-2.899503906,3.037448334,-0.442201742,0.328542722,-1.119389029,0.094810294,0.423888152,0.396719731,-0.449738111,-1.964679837,-0.95430915,-0.181809045,-0.80912805,0.202847936,-1.889923522,-0.499145078,-0.313478302,0.601725513,-0.633034328,-1.836869274,-1.921572377,-1.968871809,0.026056426,0.550578928,0.218027608,-0.148608393,0.156995672,0.054565628,-0.388066388,-0.417092612,0.633983626,0.086696242
52,1,0.111316818,0.124242417,0.20571248,0.974953821,1.134812286,1.042040963,-0.003745857,-0.95191968,1.311641873,1.292066701,-0.004737181,0.114437781,-0.222518175,0.02064788,0.35553042,0.312497849,-0.070251794,-0.922874973,0.083655716,0.209593073,0.291067228,-0.785176013,-0.508195358,2.02257369,2.047991292,1.943169138,0.600723869,-3.0020461,-3.123195988,1.517776407,-0.29646364,0.465993003,-0.79167307,-0.03908511,0.272924593,0.182067628,-0.442344923,-1.958179811,-0.631141387,-0.343627002,-0.378071964,0.164403058,-1.456976877,-0.115119037,0.168895075,0.436054746,-0.338792184,-1.752497234,-1.609874194,-1.510584845,-0.461712239,0.658344639,-0.667658912,-0.607189344,-0.502924491,-0.388601789,-0.641152999,-0.867417737,-0.611298035,-0.5899682
53,1,-0.552337537,0.650319845,-0.400732154,-0.722627952,-0.802653472,-0.898838165,-0.729438988,-0.224533136,-0.869823997,-0.302634572,-0.182427793,0.572724094,0.213971353,-0.047716112,0.219542665,0.173047106,-0.442480501,-0.559886815,-0.749088339,0.710237956,0.129151372,-0.089207394,-0.980705256,1.352170027,1.572059072,1.491417695,0.130331894,-2.660760518,-3.012730762,1.320156519,-0.457915342,-0.005379265,-0.290649632,0.235143767,0.569802632,0.427502242,-0.267656326,-1.213276841,-0.05611518,1.071637987,-0.787272703,-1.038857399,-1.856579315,0.078053744,0.366934009,1.031926399,0.147625443,-1.62529016,-1.815138851,-1.821299345,-0.462977117,0.689595908,1.485050944,-0.694662906,-0.694473091,-0.819031335,-0.664166039,1.895872979,1.291492343,0.815738477
54,1,-0.630475265,0.741827422,-0.313089586,-0.681943315,-0.716849583,-0.82261787,-0.832340594,-0.161600296,-1.132928194,-0.716268344,-0.106574018,0.453171143,-0.391638735,0.06191921,0.432818104,0.394622418,-0.32848396,-0.898611058,-2.555242674,0.67315315,0.029788447,-0.118489542,-1.054529839,1.028274862,1.314749597,1.244444447,0.081520565,-2.419297597,-2.921596951,1.178820776,-0.628883731,0.473185169,-0.871355532,-0.432301814,-0.281550909,-0.336909142,-0.643007817,-0.786875141,-0.82079383,-0.727623582,-1.062902951,0.344791197,-1.820927261,-0.831677592,-0.991780253,0.197457331,-0.879955172,-1.533778948,-1.810300964,-2.041981103,-0.583140548,1.030604719,1.677050083,-0.796079291,-1.019346997,-1.081121885,-0.95350529,1.773193045,1.211794317,0.788841773
55,1,-0.795011977,0.646491839,-0.228547518,-0.776521315,-0.928512969,-1.041490154,-0.878947703,-0.032807507,0.113623732,-0.337754421,-0.316743457,0.357813432,-0.310884934,-0.254477205,-0.2865143,-0.325280184,-0.392562016,-0.0260807,-0.43118267,-0.555525033,-0.646504971,0.194149145,-1.543967432,-0.142742237,0.089646111,0.122729574,-0.519760387,-1.867575057,-0.298047845,-0.889934259,-0.919585321,0.637235048,-1.550013686,-0.661237435,-0.804703513,-0.450335693,-0.908900873,-1.469377863,-1.644644042,-1.260595424,-0.888421418,0.623080732,-0.854545787,-0.786694219,-0.861684981,-1.053083685,-0.942351282,-0.888008339,-1.025180928,-0.803184731,-0.870426015,0.890013367,-0.085081042,-0.813662513,-1.10896712,-0.999732265,-0.955266782,0.483557638,-0.027794628,-0.779660743
56,1,-0.224813098,0.448711517,-0.279272165,-0.364786463,-0.193792906,-0.299443223,-0.405557257,-0.356253033,-0.655253583,-0.163455913,0.035704197,-0.161265964,0.594485376,0.220803945,0.704347932,0.666150279,0.115622566,-0.670530264,0.801053465,1.171846201,0.088251379,-0.222308065,0.772162282,1.099504774,1.373223659,1.326634955,0.173857919,-1.415675177,1.146284978,2.074364068,-0.34736685,-0.075702664,-1.69472734,0.317010505,0.650160887,0.763640923,-0.161992623,-2.155780599,-1.397337256,-0.603049441,-0.723061331,0.083751392,-1.527104801,-0.405205845,-0.18007108,0.237420366,-0.505465171,-1.666827164,-1.627843491,-1.429352296,-0.682907818,0.503820102,0.03460894,-0.500140701,-0.31292678,-0.37918527,-0.609105211,0.504502992,0.639676342,0.215517297
57,1,-0.901547778,0.413165744,-0.659704047,-0.786401138,-0.953496597,-0.99721834,-0.807799207,0.306737117,-0.292527408,-0.798214658,0.587425167,-0.28610527,0.498375399,0.473986797,1.076898147,1.036129757,0.505250745,0.10979722,0.789800167,0.349149054,-0.695584963,0.8753288,0.152451021,-0.662724443,-0.976805713,-0.990131601,-0.909473765,0.684647549,0.105150228,-0.387129226,-0.724050601,0.70276367,-0.184894725,-0.656724205,-0.790118794,-0.970976819,-0.830847129,0.030828119,-0.602314215,-0.550394391,-0.639884575,0.951100873,1.159579923,-0.911572127,-1.368063421,-0.630350889,-0.988992515,1.560078834,1.203702977,0.819435436,-0.641166837,0.972667857,1.070539969,-0.758839697,-0.87675864,-1.033109702,-0.932537854,0.809706731,0.426199486,0.65577387
58,1,-0.034976284,-0.284989678,0.131873669,0.90833357,1.082991662,0.987484299,0.146408684,-0.618229273,0.568308655,0.765268972,-0.460488457,0.37265589,1.578007911,-0.043557852,0.228133397,0.266788863,-0.483639252,0.145707813,2.882913602,1.589538229,-0.133570938,0.111626729,-1.360945529,0.427077852,0.765153492,0.737257859,-0.144970218,-1.752913894,-2.493544203,-0.927457023,-0.12560591,0.20776,1.621718091,0.598488179,0.905281477,1.019888587,-0.193331889,0.526130094,2.142335939,2.447090622,-0.320814567,0.16137518,1.129858488,0.032685504,0.322273568,0.405408148,-0.300991817,1.394579833,1.294240586,1.256737325,0.220215233,0.730214686,1.084968859,-0.169955896,0.132534319,-0.008922623,-0.447957113,0.057170061,0.400582264,1.037990187
59,1,0.092901098,-0.546934676,0.440789145,1.427336889,1.465354039,1.386268168,0.381058791,-1.247557671,1.099625869,1.554815198,-0.139052844,0.64165003,0.28089953,-0.229890792,-0.215212268,-0.261397478,-0.45832002,-0.064902963,0.398748061,0.184219259,0.228273709,-0.136532077,-0.435340398,0.211686272,0.534660138,0.456324399,0.219249346,-0.58471898,-0.14615816,-0.01190159,-0.246556363,-0.120225596,0.113332431,0.091153022,0.419929995,0.272321417,-0.076872824,-0.4254737,-0.145631133,0.604163889,-0.719990745,-0.362723015,-1.966685085,0.312849352,0.583402464,1.32657548,-0.227771314,-1.866723995,-1.669311098,-1.770529002,0.301957988,0.347799913,2.063040536,0.415256265,0.703181052,0.620347665,-0.142537145,1.282473308,1.556203645,2.290810337
60,1,0.794075332,0.591076891,0.192633362,0.278242905,0.537930468,0.439562677,0.147592698,-0.796782912,-0.264428902,-0.055494897,-0.307942743,0.389124919,0.868877515,-0.089984869,0.129528893,0.107522464,-0.406001608,0.046711043,1.197732221,0.613622277,-0.51057264,-0.3616201,-0.706653512,0.023959452,0.311656445,0.246170755,-0.139840365,-0.394516343,0.063725768,-0.105708499,-0.680118918,0.464280583,-0.210010862,-0.557694821,-0.528809704,-0.702176946,-0.668196997,0.119228471,-0.295835868,-0.350048349,-0.853470924,-0.418142362,-1.601683796,-0.378969735,-0.145021733,0.351168751,-0.27730283,-1.208622088,-1.44262151,-1.694711956,0.235868101,0.597416472,0.463906978,-0.170243593,0.132202015,0.009440223,-0.34647245,0.486549831,0.622598194,0.933234604
