record,label,xa_max,xa_min,xa_mean,xa_var,xa_std,xa_rms,xa_delta,xa_Q1,xa_media,xa_Q3,ya_max,ya_min,ya_mean,ya_var,ya_std,ya_rms,ya_delta,ya_Q1,ya_media,ya_Q3,za_max,za_min,za_mean,za_var,za_std,za_rms,za_delta,za_Q1,za_media,za_Q3,xw_max,xw_min,xw_mean,xw_var,xw_std,xw_rms,xw_delta,xw_Q1,xw_media,xw_Q3,yw_max,yw_min,yw_mean,yw_var,yw_std,yw_rms,yw_delta,yw_Q1,yw_media,yw_Q3,zw_max,zw_min,zw_mean,zw_var,zw_std,zw_rms,zw_delta,zw_Q1,zw_media,zw_Q3
34,1,-0.662282209,0.263488448,-0.67353492,-0.518444901,-0.432158706,-0.491398686,-0.566503616,-0.354739226,-0.756762991,-0.414647154,-0.433028202,0.437434528,0.640813732,-0.112416227,0.070412539,0.039507684,-0.509081732,-0.384763081,0.58175435,0.661086078,0.303786578,0.391318662,1.892308591,0.86447066,1.182229277,1.301803007,-0.013173277,-1.042927961,2.361174402,2.1398535,0.203107888,0.46066358,-0.568955994,0.396457197,0.719745026,0.601256498,-0.143339885,-1.907956533,-1.042875668,0.244125592,-0.056863561,0.206644354,-0.814298701,0.265480297,0.536941484,0.258827357,-0.164558438,-1.414424353,-1.138810223,-0.513695785,-0.122429513,0.766972205,-0.677538685,-0.413044319,-0.182661145,-0.119944264,-0.59550392,-1.418457933,-0.913956849,-0.697852972
35,1,-0.351437835,0.090576923,-1.92854973,-0.10829757,0.128617336,0.34554968,-0.271153735,-1.691816203,-3.74860507,-0.868062212,0.351263839,-0.183135263,0.109263042,0.177211898,0.624338711,0.579245142,0.311082025,-0.088315141,0.673903689,0.602409196,0.662801749,-0.344163724,2.247400048,1.708311284,1.847494214,1.974391207,0.605182624,-0.305107337,3.10970787,2.893249536,-0.26806134,-0.358983343,-0.982838629,1.426840403,1.519028756,1.454341527,0.046994715,-1.818737891,-0.251094483,0.561694271,-0.242263892,0.008755964,-1.085651365,0.324993065,0.58927837,0.498268361,-0.156890213,-1.585158388,-1.036034088,-0.764843716,-0.397167281,0.101734705,-0.636020465,0.063205912,0.380888195,0.384715605,-0.218853883,-0.525186775,-0.165492767,0.29182799
36,1,-0.070936187,0.401261011,-0.042547141,0.407659574,0.662732788,0.561549291,-0.283850241,-0.569753735,-0.724960908,0.421537557,0.206533223,0.065379954,0.827130164,0.071413029,0.440590049,0.416276816,0.080228331,-0.273087487,0.140554485,0.573585465,0.481157168,-0.443545495,0.20639477,2.658557009,2.470453883,2.360227231,0.541831456,-2.376994772,-0.635752508,1.708272328,-0.454251804,0.229980484,-1.656348182,0.189654188,0.520039276,0.624389896,-0.399058063,-2.558875638,-1.595212822,-0.207023562,-0.559870683,0.131668577,-2.082124053,0.031586981,0.317501869,1.260242422,-0.432145166,-2.754230374,-1.949908369,-1.657814137,-0.243369664,0.255833725,-0.648380504,0.262871472,0.570249414,0.565875765,-0.273000866,-0.381254379,0.268560752,0.175550387
37,1,-0.171572896,-0.104774831,-1.166163457,0.56814535,0.807133257,0.798284106,-0.043241036,-1.797187551,0.119017438,-0.004903801,1.140626735,-0.414617645,0.411979293,0.549628837,1.171768367,1.130772661,0.903314286,-0.58577915,-0.267136529,0.064023074,0.822601491,-0.209840811,4.015595364,1.975216345,2.033085097,2.524473415,0.636100419,0.157732168,4.657049444,4.348900485,0.407841491,-1.39946372,0.607689819,1.572723134,1.615228737,1.530634939,1.039508483,0.228264466,0.765440917,0.982598789,0.570201561,0.630926597,1.747638406,0.582993655,0.803055333,1.45653389,-0.037517691,1.336869919,1.399343648,1.912706312,0.385395716,-0.217983283,0.980281889,0.141766562,0.457673733,0.32193486,0.297977935,0.46008241,0.916858637,1.60920038
38,1,2.242865269,-0.005794289,-0.5701181,0.88523423,1.07159362,0.993019088,1.388133971,-2.227216568,-1.480871948,0.133818087,0.001163647,-3.768649608,-1.145543752,0.304067828,0.825443715,0.8221433,2.236689182,-1.131974328,-0.183364403,0.62917409,-0.542226025,-1.690256875,-0.92302636,0.311217492,0.644274379,0.578683866,0.548348442,-0.88910189,0.347395928,0.2925364,2.538784302,-1.181876171,0.905035857,2.037031411,1.902921297,1.854163416,2.171225997,0.57759943,2.011137476,2.17222114,1.647812378,-2.122095963,0.305925417,0.700326646,0.894236667,0.514832444,2.354854155,-0.091561403,0.618106137,0.87204185,4.142870477,0.653982037,-0.051243676,0.297040699,0.60087857,0.51849483,1.051674484,-1.326459907,-0.481294527,0.122696931
39,1,-0.101784625,0.51241842,0.769178114,0.383529525,0.640299692,0.590319617,-0.369395556,-1.139328592,1.258999784,1.565993129,-0.198289932,-0.107821403,-0.782335152,0.17751716,0.624845691,0.601795881,-0.050296542,-0.814206502,0.587339158,0.560203019,1.109671162,-0.441827078,1.262234821,2.443171294,2.337758512,2.301589665,0.942095656,-1.198115325,1.939426067,1.699540917,-0.478000035,0.267140498,1.425864875,-0.087736761,0.214282078,0.336501318,-0.434274438,0.779912124,2.119842128,1.954207722,-0.068124914,0.548343252,1.026295838,0.252094433,0.524992568,0.516258757,-0.384934078,0.43693212,1.27712338,1.416536009,-0.6296377,0.743222177,0.482025375,-0.521565294,-0.351863093,-0.476073209,-0.764684922,0.541693562,0.609404061,0.854717296
40,1,-0.383297698,0.35655451,-0.802726276,-0.256755225,-0.054122955,-0.101422453,-0.449945524,-1.273178683,-0.932897602,0.214739188,-0.60966294,-0.027992815,-2.887092635,0.014529475,0.334125326,0.585992542,-0.334723878,-1.966495585,-3.076295163,-0.458921764,0.1881514,0.026441497,1.691802719,0.981016078,1.283060381,1.359265364,0.106102726,-0.242487875,2.179627105,2.464163052,-0.013228731,0.646127864,1.21957203,0.121672781,0.449737699,0.487956205,-0.376752228,0.103861008,0.715495536,1.345534421,0.029015704,0.670797579,1.671548154,-0.192559985,0.080622051,0.794592788,-0.400671107,1.53953513,1.574340851,1.865743691,-0.407348467,0.74519477,1.490928735,-0.43968506,-0.221984511,-0.342281002,-0.684483951,1.218324207,1.538723775,1.84043425
41,1,-0.41279757,0.610007319,0.505891306,-0.385402607,-0.228969236,-0.303298184,-0.619787316,-0.450143015,0.564246595,0.909633087,-0.797707098,-0.007471327,-3.017756107,-0.062586815,0.178927626,0.480655361,-0.455264573,-2.063957921,-3.048371121,-0.619511123,0.06016914,0.19771037,1.984417043,0.512830292,0.85365488,1.024375404,-0.066218514,0.229880679,3.687866184,1.972709347,-0.430069816,0.588708928,0.559803815,-0.233420637,0.028066114,-0.068752484,-0.589648317,-0.343488801,0.36587787,0.494904033,-0.441397582,0.887292428,1.538943537,-0.725328873,-0.704897471,0.141486783,-0.829862822,1.497177449,1.643089752,1.494807045,-0.133690522,0.827885898,1.323472418,-0.426631214,-0.202557613,-0.335519054,-0.643363962,0.362149027,0.939117792,1.068773793
42,1,-0.002833623,-1.09023136,0.005965639,2.076305494,1.902368207,1.814146933,0.650487755,-1.362886723,0.292705735,1.80104966,0.472964329,-1.16242066,-1.353497264,0.589573867,1.223915284,1.228529923,0.962245293,-1.764464283,-3.107011609,0.523143936,0.276005642,-0.264543746,-0.144289601,1.992987209,2.045112323,1.935208533,0.316161863,-2.728208279,-0.560340555,2.329449854,-0.26632631,-0.259031861,-0.110043775,0.780814706,1.048353523,0.915811342,-0.009057482,-1.186667796,0.13671671,1.55598668,1.011500129,0.661815151,2.434132197,1.249992489,1.283323859,2.597695282,0.219024504,1.63598031,1.74656032,2.875099738,0.54227854,-0.152572075,0.750974884,1.462801591,1.456765811,1.335240236,0.308626087,0.013446831,0.882078707,1.928963789
43,1,0.859742659,-0.430071161,0.066192777,3.295172507,2.594870245,2.514223244,0.788067933,-4.022801305,1.98800137,2.787516415,0.75629828,-1.212287875,1.408236627,0.647596349,1.297919541,1.298402779,1.155110404,-0.065980022,1.190498467,1.27976688,-0.029109765,-1.536458573,-0.963746948,1.578686872,1.753727712,1.662630225,0.79447834,-0.946276182,-0.680441074,0.752806495,1.136337435,0.083802841,0.475300421,2.489383343,2.161045195,2.074944125,0.621897242,-1.275886437,-0.207025029,1.269922831,-0.499169241,-1.614313802,-2.381549544,4.209250683,2.825447264,3.795770069,0.695885112,-2.262229622,-1.384639627,-1.101749477,0.263067221,-0.113356913,0.121193515,2.122298745,1.843025348,1.747011151,0.177959675,-2.33250284,-0.538333611,3.245014842
44,1,1.009939154,-0.071027511,-0.148755342,1.363429878,1.430446999,1.337848587,0.665994145,-0.485741443,-0.159862363,0.267402126,1.23866324,0.048552334,0.90739687,0.261386877,0.759796668,0.736928155,0.685001695,-0.462935997,-0.099592277,0.154611944,0.549066123,-0.336717251,-0.0826271,0.750765199,1.080288191,0.990630539,0.528645926,-1.541161076,-0.146971326,0.810184338,-0.526364011,0.254492662,-0.631076983,0.095854859,0.422335805,0.307143552,-0.455557655,-1.371388082,-0.231997719,0.367624523,-0.825840047,-0.360898451,-2.03784254,0.03135688,0.317273658,1.20726807,-0.290855254,-1.690726762,-1.729772999,-1.763990498,0.806989382,0.224508937,0.313006381,1.780470791,1.648894239,1.542281522,0.135140513,-1.808707626,0.219868851,1.081987157
45,1,-0.32868079,-0.115386101,-0.136020037,0.940230476,1.115069353,1.019112073,-0.133885767,-0.887291717,1.129345139,1.758662417,-0.508245866,0.459802949,0.214538171,-0.203403416,-0.150364987,-0.19541394,-0.565699331,-0.238569576,-0.096799873,0.372848766,-0.097493607,-0.140244931,-0.686074882,0.594492934,0.933667436,0.849689578,0.011985321,-1.586083734,-1.230669034,0.174038679,-0.535039163,0.38052331,-0.374169612,-0.097804841,0.202100747,0.058873519,-0.532637416,-1.030849323,-0.920950179,0.318476989,-0.598598752,0.099405162,-1.955834239,-0.03831192,0.246884898,1.058222891,-0.436208181,-2.094753869,-1.906853501,-1.853151417,0.228512891,0.756004584,0.294150757,0.004336559,0.321131827,0.209705543,-0.458777125,-1.59503479,-0.443732203,0.906249416
46,1,-0.453254539,0.219999634,-0.551372178,-0.29810946,-0.108421765,-0.189112372,-0.411439725,-0.196682203,-0.563504181,-0.600894132,-0.168076095,0.217033749,-1.422443787,0.059249834,0.418326644,0.448584138,-0.225628462,-1.844667664,0.056782359,0.005346193,0.492317031,-1.590015896,-0.228945271,4.360100293,3.397919838,3.261076714,1.155640623,-1.771219536,-0.356448975,3.423370918,-0.265350355,0.744624285,1.267213455,-0.413043745,-0.24136667,-0.110432105,-0.581595207,0.615297447,0.50543114,1.649240975,-0.289689755,0.063108819,1.097739309,0.104569715,0.388567813,0.444552168,-0.220467812,1.439831666,1.405593548,1.353238563,-0.380198637,0.79088004,1.404660912,-0.644051063,-0.582930956,-0.707813761,-0.70730951,1.467609182,1.285525889,0.746367712
47,1,-0.427800363,0.492065655,0.026248886,-0.31397436,-0.129705241,-0.23851451,-0.558490247,-0.475773883,-0.5145779,0.200610107,-0.359500823,0.104575996,-0.055523278,0.026469617,0.356984119,0.311763507,-0.269217925,-0.353290868,-0.429095973,0.77946926,0.55927621,0.179380591,3.74898321,1.19480425,1.459574688,1.977729823,0.262055722,0.869688231,2.534342592,3.679076526,-0.002926987,0.59755122,2.42086878,0.21505476,0.54566155,0.992348207,-0.342941952,1.234801537,2.666303355,2.797276951,0.25946145,0.574557277,1.003867903,0.113769656,0.397347199,0.37086205,-0.196547527,0.258378205,0.984072509,1.703076061,-0.020771911,0.622420538,0.787358235,-0.259574191,0.023163533,-0.11599025,-0.454415914,-0.261063409,0.863993144,1.11766324
48,1,-0.895752632,0.750737122,-0.553166216,-0.884378561,-1.287051048,-1.325789241,-1.002139488,0.126551528,-0.712729338,-0.811545887,-0.555362548,0.849506002,0.840088067,-0.319262835,-0.500985265,-0.505717796,-0.824070395,0.521839695,0.411417693,0.246230232,-0.676144383,0.07484357,-0.961603953,-0.223104906,-0.035997177,-0.077247272,-0.471181007,-0.329610605,-0.630166438,-0.235090294,-0.595548353,0.734103077,0.936158057,-0.61236389,-0.642952652,-0.568301089,-0.770204141,1.193333718,0.828607134,0.530189442,-0.387837486,0.831106423,1.176036626,-0.739349611,-0.735087982,-0.365028339,-0.761306599,1.324488444,1.272262346,0.993191801,-0.661569602,0.94561029,1.203946596,-0.796971588,-1.031035592,-1.170162646,-0.921688516,1.780699239,1.079628707,0.348645456
49,1,0.153768559,0.618879037,0.474837933,-0.156507421,0.071173028,-0.008893981,-0.275316524,-0.028657621,0.219316314,-0.075549206,-0.533177563,0.430252007,0.736952302,-0.07850011,0.145059759,0.118648313,-0.562533615,0.014223359,1.63728314,1.000794339,0.618874628,-0.192370241,-0.632411921,1.266183992,1.516329181,1.418722031,0.496818784,-1.567025637,-2.903697197,0.392323954,-0.565293758,0.20233433,0.116300114,-0.134216464,0.157261185,0.008578823,-0.448718903,0.372773534,0.455485759,0.84397754,-0.32979116,0.853837466,1.606206568,-0.763649469,-0.790054352,0.196492554,-0.739217532,1.752626846,1.644478619,1.507058163,-0.458408658,0.903160074,1.308703988,-0.713189335,-0.747511964,-0.880112956,-0.81662298,1.288064647,1.286917086,0.920784116
50,1,-0.277603867,-0.194883654,0.240689481,0.380309423,0.637290794,0.542240083,-0.054792775,0.301695797,0.654760214,1.271851349,-0.747632418,0.275725204,-1.090525223,-0.202214154,-0.147243632,-0.129192994,-0.594434284,-0.569535427,-0.753014862,-0.039948242,-0.394061034,0.478385113,-1.173764199,-0.337082922,-0.222034025,-0.229524694,-0.504675285,-0.92994067,-1.152464045,-0.721554621,-0.552931666,0.672095102,0.194650872,-0.525310625,-0.446950618,-0.598579591,-0.709677994,-0.001693441,0.023605112,-0.048239223,-0.224959861,0.867219451,1.205839792,-0.664629641,-0.584438534,-0.235144196,-0.682049196,1.241076396,1.143792178,1.066017894,-0.5910726,0.601116526,-0.415115055,-0.390213818,-0.149929781,-0.14799645,-0.648518121,-0.364932148,-0.022199458,-0.018686063
51,1,-0.186407118,-0.076594079,0.150211567,0.648541083,0.876606298,0.780362565,-0.069258467,0.300271859,0.427253008,0.395848319,-0.542051557,0.544967124,-0.837740979,-0.310609312,-0.470586424,-0.466035855,-0.63571034,-0.244660972,-0.398379527,-0.417745005,0.270069544,-0.118764722,0.397025983,0.705057526,1.038226483,0.971694335,0.235229988,0.182235436,0.392084493,0.648029562,-0.651286209,0.61445231,0.002898175,-0.507385312,-0.411310088,-0.577957271,-0.734732112,-0.021799051,-0.036623141,0.58941852,-0.292344871,0.923680427,1.441590681,-0.69254454,-0.637972435,0.042936985,-0.759418156,1.401383925,1.304900713,1.346432386,-0.694118546,0.704638244,-0.12711806,-0.689129652,-0.686044093,-0.685545717,-0.760663545,0.259764127,-0.136277626,-0.323914771
52,1,0.071000344,0.388562277,0.034006328,0.585047416,0.821888479,0.722807273,-0.188626442,-1.056740237,-0.871739751,0.609068997,-0.027359905,0.40849923,1.385113059,-0.189932474,-0.115426014,-0.076049223,-0.258137922,0.494428413,1.570265439,0.51902626,-0.282224959,-0.380250476,-0.948834047,0.3987816,0.737454979,0.670975978,0.02107879,-1.264818665,-1.417802401,0.954876292,-0.190635603,0.489429012,0.681707702,-0.00791545,0.307820388,0.228890681,-0.39183583,-0.102221488,0.357063979,1.182969503,-0.889013494,0.115903499,-1.822237741,-0.305173828,-0.051958745,0.683605936,-0.628028265,-1.837349502,-1.689495865,-1.380122116,-0.107003473,0.651693829,1.445005231,-0.197389385,0.098644778,-0.025735883,-0.50709028,0.37401974,1.303611452,1.200907433
53,1,0.018406285,-0.2261956,1.230924419,2.118876689,1.928689875,1.923896767,0.146686214,-1.61349966,1.104881999,4.210700224,0.054618897,0.379769147,1.661397104,0.115742951,0.51963583,0.560353665,-0.193849551,-0.35024517,2.542022104,1.395061805,-0.199119595,-0.612236743,-0.371267342,0.793745624,1.119260539,1.025867698,0.19688586,-1.2212573,-1.660796475,1.451319375,-0.451649259,0.465700329,-0.049069393,-0.236389231,0.024021933,-0.133534032,-0.532126107,-0.930321276,-0.57720844,0.964956085,-0.885900599,0.111137313,-2.409865409,-0.579173796,-0.435682876,1.246394692,-0.623106867,-2.325440315,-2.47559441,-2.417383489,-0.374182481,0.941744007,1.553365111,-0.648918646,-0.593445903,-0.699620565,-0.813394551,0.902266472,1.195098072,0.873216006
54,1,0.205688335,-0.745278086,-0.387887559,3.416391301,2.65793955,2.582498564,0.57285174,-1.116545597,-0.41183271,1.923073543,0.334149708,0.575749355,1.933336029,0.066749858,0.432085239,0.508323798,-0.149042505,0.025390919,2.176217153,1.452709267,0.957469624,-0.475049803,-0.361645878,1.843637258,1.942785747,1.833567936,0.862527801,-2.842556863,-1.671968616,1.765650171,-0.195515376,-0.422894089,-0.368669935,0.777826629,1.045967763,0.919817225,0.126247537,-0.827280027,-0.392116735,0.64486702,-0.174237993,-0.869872158,-2.886306856,0.35227255,0.612855951,2.457729418,0.434192617,-2.821351007,-2.586703745,-2.422147813,0.256125503,0.674812627,1.724529945,0.009260221,0.326208008,0.223044448,-0.390357088,0.773172467,1.360650536,1.446676003
55,1,0.22844538,0.34263809,2.705992094,0.777944554,0.984865986,1.368079668,-0.063950911,0.355805408,5.148639118,3.233224702,-0.144200826,-0.222741734,-2.486175909,0.184197926,0.63591071,0.787389866,0.049058212,-2.037561872,-2.216234667,-0.056418946,0.191713058,-0.029693451,2.467112152,0.585007266,0.924500355,1.195962028,0.138081426,0.164538632,4.176647367,2.717373971,-0.135114626,0.293107736,1.115477581,0.232291804,0.562860456,0.568287683,-0.247007689,-0.348515203,0.855048806,2.082747425,0.416754176,-0.249259701,1.445393064,1.832728912,1.645360884,1.985438518,0.41610934,1.289298986,1.936835056,2.365997699,1.478022111,0.505327376,0.280467871,0.747508567,0.96823906,0.858815334,0.179942044,-1.353169011,-0.086194528,1.026491028
56,1,0.015034871,0.340376671,1.708533794,0.831085224,1.028147967,1.132417533,-0.194350277,0.051082859,2.765929237,1.959038476,-0.309637428,0.47622014,1.047558379,-0.086804018,0.127103653,0.122512574,-0.460987212,-0.06902572,2.111991856,1.126383453,0.702929767,-0.515719,-1.609731727,1.619458831,1.783495824,1.736415686,0.721579029,-2.973240959,-2.738908113,0.382345199,-0.071677572,0.079437659,1.301894402,0.64399727,0.936639434,0.969748327,-0.087607255,-0.444016848,1.86717726,2.0134368,0.00109121,0.420114508,1.635612982,0.112113154,0.395769263,0.995311673,-0.261612991,1.177865703,1.552813417,2.525262241,0.181926251,0.59930174,1.231741537,-0.255171206,0.02863729,-0.107299046,-0.363396875,0.190023688,1.017024834,1.619771071
57,1,-0.199555632,-0.07033169,1.21415548,1.161150611,1.283655682,1.286236925,-0.081122416,0.512438494,1.78251099,2.452271854,-0.005808776,0.299324915,-1.862437094,-0.009193687,0.287832475,0.376985526,-0.180943174,-1.283243996,-3.363912796,-0.620540542,0.21498256,-0.206117575,1.955959968,1.339915028,1.57390915,1.672274601,0.246293709,0.047467462,3.408562651,3.0915773,-0.365439929,0.58557495,1.790340175,0.015102036,0.333866785,0.569213706,-0.549766251,0.370260333,1.836328643,2.671257634,-0.153454844,0.671897468,1.935351097,0.111287108,0.394981931,1.338459791,-0.515408359,1.203931968,1.810448188,2.822692175,-0.569321884,0.571133102,0.654116708,-0.301038746,-0.029440851,-0.164471128,-0.619009148,0.464533927,1.515073423,1.261688907
58,1,1.815201398,-1.193038916,0.254587371,3.011294172,2.443553644,2.364881238,1.834384955,-0.236552443,-0.044885603,0.199325645,1.635668829,-1.768830624,0.690587131,0.726843087,1.395920731,1.361583728,1.992076803,0.217269894,-0.024197363,-0.499069104,0.537906259,-0.960788948,-2.514424528,1.376697618,1.602254985,1.678904826,0.851767196,-3.113454103,-0.174901679,-1.038380106,0.132513834,0.326126423,0.237524115,0.214843128,0.54544945,0.412196715,-0.10812351,0.34387172,-0.386240807,0.328558535,1.175842645,0.310033935,1.0646593,0.695896129,0.89085414,0.918418611,0.541376095,0.423898987,0.258389664,0.899266558,0.086284805,-0.310537379,-0.813153259,0.785461977,0.996641788,0.998513192,0.254592382,-1.18401135,-1.866926915,0.567987298
59,1,-0.359360658,0.222608963,-0.589049917,0.369832701,0.627476035,0.549144174,-0.355033934,-1.62346722,-1.818463287,1.238455339,-0.598464805,0.299735345,-0.891483267,-0.15752628,-0.034828049,-0.040158192,-0.522718659,-0.554306937,-1.113235004,-0.436274546,-0.395248254,0.166492465,0.289215684,0.082726418,0.381240471,0.326320958,-0.340386609,-0.18395229,1.433886672,0.754053839,-0.69683076,0.438725741,-0.078279833,-0.434526277,-0.277838501,-0.443088518,-0.661231511,0.053596985,0.179317182,0.229003274,0.168729732,0.754755784,1.486422661,-0.130337579,0.14958712,0.631508301,-0.365763514,1.312106968,1.311845047,1.264758262,-0.541092231,0.699825115,-0.288346392,-0.531071024,-0.367978673,-0.371018856,-0.70102257,0.0312529,0.111355471,-0.19970915
60,1,-0.31418371,-0.333178083,-0.064916547,0.717404154,0.934739922,0.836398533,0.005359526,-1.127937094,-1.121263784,1.694439321,-0.190472366,0.266900964,-0.78236835,-0.042180305,0.221372843,0.202863257,-0.268122101,-0.987811289,-0.906597093,0.100052738,-0.548162123,0.527359991,-0.193963801,-0.2823764,-0.129924531,-0.197672789,-0.628952696,-0.509301237,-0.968123713,0.362387688,-0.37075346,0.725596567,0.283130368,-0.593436804,-0.596359138,-0.733933461,-0.632853887,0.302403901,0.213103763,0.094162605,-0.104930313,0.850446141,1.377205663,-0.456314424,-0.250124872,0.203098129,-0.596554206,1.108138444,1.513230717,1.327375091,-0.690724817,0.267038057,-0.240789525,-0.293782962,-0.020093114,-0.059354033,-0.445297018,0.641110784,0.416027653,0.184799742
